latitude start,latitude end,longitude start,longitude end,time,source,min,max,hash
10.0625,15.0625,-54.9375,-49.9375,2020-11-24,des,-9.63,-7.2,9e562f52b6c352b08ee9bdad7f8aaa9f
10.0625,15.0625,-54.9375,-49.9375,2020-12-01,des,-7.18,-3.9,c768894fcf08db7d0cf1105c2b915e04
10.0625,15.0625,-54.9375,-49.9375,2020-12-08,des,-8.11,-4.63,c3eda792b1d64fb885116a9eb029dee6
10.0625,15.0625,-54.9375,-49.9375,2020-12-20,des,-9.69,-5.39,fa8ab5029913c78c53617c73b7ffdbce
10.0625,15.0625,-54.9375,-49.9375,2020-12-23,des,-10.88,-8.26,a927dea3106acfcd33745846709ee4de
10.0625,15.0625,-54.9375,-49.9375,2020-12-30,des,-6.72,-0.5700000000000001,2a180899fb00a594541dd75ef121519c
10.0625,15.0625,-49.9375,-44.9375,2020-01-03,des,-7.23,-1.37,23e6dcd7300047214da5b18c698972e9
10.0625,15.0625,-49.9375,-44.9375,2020-01-06,des,-7.43,-1.35,812e3b62f2c35073dec4dd5c16001b6d
10.0625,15.0625,-49.9375,-44.9375,2020-01-18,des,-8.93,-5.64,a483e032ec4b1ae6d9d5933055db1931
10.0625,15.0625,-49.9375,-44.9375,2020-01-25,des,-8.8,-4.76,0573cb7851f8ad8c770cdf412f8685b3
10.0625,15.0625,-49.9375,-44.9375,2020-01-27,des,-7.2700000000000005,-3.31,eba698adb5391deaf892e058d1de796f
10.0625,15.0625,-49.9375,-44.9375,2020-02-01,des,-7.7700000000000005,-3.58,bb38d4f6d775372d60c4039870ceb62f
10.0625,15.0625,-49.9375,-44.9375,2020-02-04,des,-8.78,-4.99,8ecdda688adebc73756318f04edbab51
10.0625,15.0625,-49.9375,-44.9375,2020-02-16,des,-10.31,-6.49,3ac7a57fc66f3929ce2fc3bacc549ba9
10.0625,15.0625,-49.9375,-44.9375,2020-02-23,des,-9.91,-7.05,d742b43150873992d830fc4987913303
10.0625,15.0625,-49.9375,-44.9375,2020-02-25,des,-8.96,-3.86,5aca7ec2a24b5834413f63fe94e08e8d
10.0625,15.0625,-49.9375,-44.9375,2020-03-01,des,-9.18,-5.45,105f7924c1cfe87a054ddb7a3b9c5d78
10.0625,15.0625,-49.9375,-44.9375,2020-03-04,des,-8.92,-6.48,269f5a548f6832b35f3a0973a31cafca
10.0625,15.0625,-49.9375,-44.9375,2020-03-16,des,-7.99,-3.5100000000000002,81d9f4c5257bf64622565e4a63643181
10.0625,15.0625,-49.9375,-44.9375,2020-03-23,des,-8.86,-5.47,d8237a2d431605b331fb99cc10b4df98
10.0625,15.0625,-49.9375,-44.9375,2020-03-25,des,-10.63,-5.9,0dd66c03b33316e0ca777cded139bc44
10.0625,15.0625,-49.9375,-44.9375,2020-03-30,des,-6.98,0.51,519057c623f433c8c323dbdd970d9029
10.0625,15.0625,-49.9375,-44.9375,2020-04-02,des,-7.45,-3.98,d7adc3984f7eae035e349536378113fe
10.0625,15.0625,-49.9375,-44.9375,2020-04-14,des,-8.35,-6.15,8819c2ac95af9657dc9068cbd7934f6f
10.0625,15.0625,-49.9375,-44.9375,2020-04-21,des,-10.0,-5.63,68e6411b12eeb3c6cf53b94f7a8a299a
10.0625,15.0625,-49.9375,-44.9375,2020-04-23,des,-10.55,-7.25,232d5f04e423c9b4769c0f6208459ef3
10.0625,15.0625,-49.9375,-44.9375,2020-04-28,des,-10.36,-6.34,51ad30c48406075c6bada1fa99df3f5c
10.0625,15.0625,-49.9375,-44.9375,2020-05-01,des,-10.370000000000001,-6.86,01fbc54b29390306150fdf6c1e323fc3
10.0625,15.0625,-49.9375,-44.9375,2020-05-13,des,-9.6,-6.55,438829a1d25dd889eafe232e5fe89b20
10.0625,15.0625,-49.9375,-44.9375,2020-05-20,des,-10.14,-7.94,d8c8aad61699f1d684758583caf3a16c
10.0625,15.0625,-49.9375,-44.9375,2020-05-22,des,-8.97,-5.18,ce62862a4b1a4b32aa3cefd0f7d8a640
10.0625,15.0625,-49.9375,-44.9375,2020-05-27,des,-9.59,-6.23,01876af1b8931a20ea5391524d9d7115
10.0625,15.0625,-49.9375,-44.9375,2020-05-30,des,-8.45,-5.24,59082d60d6a2764f41d152fed67ec2c1
10.0625,15.0625,-49.9375,-44.9375,2020-06-11,des,-8.88,-5.94,e51b76fceec1ceab77951d100a1e0ca6
10.0625,15.0625,-49.9375,-44.9375,2020-06-18,des,-8.55,-4.98,05bb012e2d9d0b487246ab98f4c14862
10.0625,15.0625,-49.9375,-44.9375,2020-06-20,des,-10.32,-5.21,7b6903512b00af91df36def180f1b3b0
10.0625,15.0625,-49.9375,-44.9375,2020-06-25,des,-10.23,-5.58,95f1882748ce0e7247e3df9fdb3f7dc8
10.0625,15.0625,-49.9375,-44.9375,2020-06-28,des,-10.05,-6.3500000000000005,b04d1c0a5ab3fdec1acedcbc33eb975d
10.0625,15.0625,-49.9375,-44.9375,2020-07-10,des,-9.0,5.09,061c22fa6412b2bd9bc6cb7831c94bb6
10.0625,15.0625,-49.9375,-44.9375,2020-07-17,des,-6.66,-3.93,75f17ea9b4a9e556b7ccdeb671e96aa6
10.0625,15.0625,-49.9375,-44.9375,2020-07-19,des,-8.790000000000001,-2.21,3b8bea10fde1ecf4901098d7c9bb7859
10.0625,15.0625,-49.9375,-44.9375,2020-07-24,des,-10.98,1.83,1e2a6f055b3de19878f8c1bcfe5cc7a1
10.0625,15.0625,-49.9375,-44.9375,2020-07-27,des,-8.26,2.87,b41bf3576c92f4806907b5de6cffddec
10.0625,15.0625,-49.9375,-44.9375,2020-08-08,des,-7.7,2.96,03db66157538a291d1c1d05592763a70
10.0625,15.0625,-49.9375,-44.9375,2020-08-15,des,-9.33,-0.85,49d51b33fb0d7ef4b45e17d674c135ba
10.0625,15.0625,-49.9375,-44.9375,2020-08-17,des,-9.96,9.74,80cb5320c70a094b033b4bd5e2a37a46
10.0625,15.0625,-49.9375,-44.9375,2020-08-22,des,-7.0,-0.85,c22c71d5a2a1bb22a9c929f0a818751c
10.0625,15.0625,-49.9375,-44.9375,2020-08-25,des,-6.22,-2.0,0b8d560f92417364d8eb6d05faa3b61f
10.0625,15.0625,-49.9375,-44.9375,2020-09-06,des,-6.73,7.8500000000000005,d56e9e81486f21b071a88d3a34286ee1
10.0625,15.0625,-49.9375,-44.9375,2020-09-13,des,-4.26,7.0,485db281e503a1a9a03ee9ee4b19c01a
10.0625,15.0625,-49.9375,-44.9375,2020-09-15,des,-15.27,7.83,2f13debda6460b8ed785eb0dfc4482f4
10.0625,15.0625,-49.9375,-44.9375,2020-09-20,des,-4.6000000000000005,2.93,b97f6c39ec0ca5a091e657ccefa34846
10.0625,15.0625,-49.9375,-44.9375,2020-09-23,des,-5.38,4.51,c291585abbc287c25e4614de05506c02
10.0625,15.0625,-49.9375,-44.9375,2020-10-05,des,-8.01,1.51,6ffc3d967f933a2347d7c5248ddf5a75
10.0625,15.0625,-49.9375,-44.9375,2020-10-12,des,-14.450000000000001,-0.2,06dc90c39738e2bd8cefac904ddc0ef1
10.0625,15.0625,-49.9375,-44.9375,2020-10-14,des,-9.94,-1.55,c12a96993b040505ea1b3a0593badd2d
10.0625,15.0625,-49.9375,-44.9375,2020-10-19,des,-4.83,-0.16,a7e64d1977388b8c11d0ccbe0ea3269f
10.0625,15.0625,-49.9375,-44.9375,2020-10-22,des,-8.950000000000001,-6.03,54c9d2e3f6b264bc0c34dbc3de6a3759
10.0625,15.0625,-49.9375,-44.9375,2020-11-03,des,-9.48,-4.92,40eb051e6f29a6e509b3b8735de87b14
10.0625,15.0625,-49.9375,-44.9375,2020-11-10,des,-8.540000000000001,2.37,3b431570d669abd96b43b31937be3042
