latitude start,latitude end,longitude start,longitude end,time,source,min,max,hash
15.0625,20.0625,-59.9375,-54.9375,2020-08-16,des,-0.0001637,0.0003659,09b3a9dbf63e7b8a07839dc8623f1c3e
15.0625,20.0625,-59.9375,-54.9375,2020-08-23,des,-0.00010609999999999999,0.0001419,ae8da9a30c4f2298e135ef6503a5192d
15.0625,20.0625,-59.9375,-54.9375,2020-09-02,des,-0.0001118,0.00010619999999999999,47fcef33ed92af16cf12b4a51a35cb42
15.0625,20.0625,-59.9375,-54.9375,2020-09-14,des,-0.0001773,0.00015329999999999999,028f82d93a2d1dcceb360f5af649ea5f
15.0625,20.0625,-59.9375,-54.9375,2020-09-21,des,-0.000299,0.0002447,dfb0a996317e2d7988accf648c89413e
15.0625,20.0625,-59.9375,-54.9375,2020-10-20,des,-0.0001714,0.0001526,557a06f15dd474f6c72d5654e0f4d480
15.0625,20.0625,-59.9375,-54.9375,2020-10-30,des,-0.00010219999999999999,0.0001087,505ec199b79ca19445cd4bf694fa6c69
15.0625,20.0625,-59.9375,-54.9375,2020-11-18,des,-0.000104,0.00018759999999999998,b7947b17703ca488db463eee3e289764
15.0625,20.0625,-59.9375,-54.9375,2020-11-28,des,-0.0003717,0.000232,4e5ca3cc731797c1051486db923566c2
15.0625,20.0625,-59.9375,-54.9375,2020-12-10,des,-0.00012759999999999998,0.00028419999999999997,4ca6c3725b1c8a54344dc17dbc888413
15.0625,20.0625,-59.9375,-54.9375,2020-12-17,des,-6.379999999999999e-05,0.0001008,0fc0ced9f6aaebfd322c6d0179b05406
15.0625,20.0625,-59.9375,-54.9375,2020-12-27,des,-0.0001196,0.0001419,e997c11e9dc395603798410505fd2939
15.0625,20.0625,-54.9375,-49.9375,2020-01-05,des,-0.0001603,0.0001317,590e34ffa3e7c4282bceff7821aed776
15.0625,20.0625,-54.9375,-49.9375,2020-01-12,des,-0.0001081,0.0001281,e705235f2208a068f7e1540c30bcbf92
15.0625,20.0625,-54.9375,-49.9375,2020-01-15,des,-0.00016429999999999998,0.0002109,e8e6f177e57663c00b2049dd073f75f3
15.0625,20.0625,-54.9375,-49.9375,2020-01-27,des,-0.0003115,0.0002075,5ffe1f0718b30b58818879c456df410f
15.0625,20.0625,-54.9375,-49.9375,2020-02-03,des,-0.0004641,0.0002926,b257daffe7e7ec2384797b4805bde606
15.0625,20.0625,-54.9375,-49.9375,2020-02-10,des,-9.81e-05,8.269999999999999e-05,d112c89a32057185bc8023902d4623eb
15.0625,20.0625,-54.9375,-49.9375,2020-02-13,des,-0.0001337,0.0001971,3971ca6eaaf108fd910d03b75e61f530
15.0625,20.0625,-54.9375,-49.9375,2020-02-25,des,-8.35e-05,7.769999999999999e-05,7fd0bca34bee4a09ca3f18c22673a5be
15.0625,20.0625,-54.9375,-49.9375,2020-03-03,des,-0.0001568,0.0002718,c5b3f83957e527ce6109a1b0371a87cc
15.0625,20.0625,-54.9375,-49.9375,2020-03-10,des,-0.0001591,0.0002788,9a9311c27eba63337216ba1f1a61db9a
15.0625,20.0625,-54.9375,-49.9375,2020-03-13,des,-0.0001427,0.0001683,eb07dae5f7287e881d6aa18c8a3ee4f1
15.0625,20.0625,-54.9375,-49.9375,2020-04-01,des,-0.00011329999999999999,0.000149,089c12d3d91856608abc9b77dd1a4657
15.0625,20.0625,-54.9375,-49.9375,2020-04-08,des,-0.00024019999999999998,0.0001251,2c0e8a256f0ae6ae6ac1120d38822fc2
15.0625,20.0625,-54.9375,-49.9375,2020-04-11,des,-0.00016769999999999998,6.59e-05,6b94e9129da76953ec556b6a710098a7
15.0625,20.0625,-54.9375,-49.9375,2020-04-23,des,-0.00010439999999999999,7.14e-05,1e16bbe2d9cbf54584a5e34a39b1aee0
15.0625,20.0625,-54.9375,-49.9375,2020-04-30,des,-0.0001419,0.0002912,a5c99e5f2f272fa5040e4ec111cbcd40
